date,open,high,low,close,adj close,volume
2015-01-02,112.3000030517578,112.4800033569336,110.9800033569336,111.73999786376952,95.03841400146484,908400
2015-01-05,109.04000091552734,109.70999908447266,107.7699966430664,108.08999633789062,91.93396759033205,2010600
2015-01-06,107.27999877929688,108.54000091552734,106.56999969482422,107.8499984741211,91.7298355102539,1717700
2015-01-07,108.44000244140624,109.9499969482422,108.13999938964844,109.41999816894531,93.06517028808594,1837000
2015-01-08,111.58999633789062,113.7699966430664,111.37999725341795,112.87999725341795,96.00800323486328,1257200
2015-01-09,113.29000091552734,113.44000244140624,111.48999786376952,111.97000122070312,95.23402404785156,968900
2015-01-12,113.62999725341795,113.8499984741211,112.4499969482422,113.45999908447266,96.50131225585938,1176800
2015-01-13,114.93000030517578,115.43000030517578,113.19000244140624,113.88999938964844,96.86705017089844,3495600
2015-01-14,113.77999877929688,114.37000274658205,112.66000366210938,113.52999877929688,96.56085968017578,892800
2015-01-15,114.41999816894531,115.04000091552734,113.75,114.23999786376952,97.16474151611328,1218000
2015-01-16,115.98999786376952,117.08999633789062,114.83999633789062,117.01000213623048,99.5207061767578,1504400
2015-01-20,118.2300033569336,118.25,115.75,116.73999786376952,99.29105377197266,1195300
2015-01-21,117.5199966430664,118.56999969482422,116.73999786376952,117.75,100.15010833740234,1705800
2015-01-22,117.36000061035156,119.12000274658205,116.48999786376952,118.9499969482422,101.17073059082031,1297700
2015-01-23,120.4499969482422,121.1999969482422,119.58000183105469,119.91999816894531,101.99575805664062,3710600
2015-01-26,121.55999755859376,121.58000183105469,119.8000030517578,121.06999969482422,102.97386932373048,3595500
2015-01-27,120.16000366210938,121.47000122070312,119.97000122070312,120.86000061035156,102.79524230957031,2284800
2015-01-28,122.12999725341795,122.38999938964844,120.08000183105469,120.3499984741211,102.36148834228516,2195400
2015-01-29,122.38999938964844,123.47000122070312,121.33999633789062,123.47000122070312,105.01513671875,3548800
2015-01-30,122.08999633789062,122.31999969482422,120.61000061035156,122.06999969482422,103.82440948486328,3071700
2015-02-02,121.52999877929688,123.30999755859376,120.97000122070312,123.1999969482422,104.78550720214844,1298800
2015-02-03,123.9499969482422,125.56999969482422,123.70999908447266,125.5500030517578,106.78424072265624,2143700
2015-02-04,123.51000213623048,124.88999938964844,122.94000244140624,123.66000366210938,105.17675018310548,2204800
2015-02-05,124.3499984741211,124.48999786376952,123.38999938964844,124.19000244140624,105.62753295898438,1548200
2015-02-06,121.80999755859376,122.0500030517578,120.93000030517578,121.29000091552734,103.1609878540039,2167100
2015-02-09,118.5500030517578,121.16999816894531,118.54000091552734,120.38999938964844,102.39550018310548,2221200
2015-02-10,121.51000213623048,122.16000366210938,120.51000213623048,121.93000030517578,103.70531463623048,1436800
2015-02-11,121.4499969482422,121.87999725341795,120.86000061035156,121.2300033569336,103.10994720458984,1094800
2015-02-12,122.45999908447266,122.98999786376952,122.12000274658205,122.5199966430664,104.20714569091795,1450000
2015-02-13,121.83000183105469,121.9499969482422,120.5199966430664,121.72000122070312,103.52671813964844,1261900
2015-02-17,122.30999755859376,122.9499969482422,121.58000183105469,121.98999786376952,103.75636291503906,1523600
2015-02-18,121.16000366210938,121.93000030517578,120.75,121.87000274658205,103.654296875,987600
