date,open,high,low,close,adj close,volume
2017-06-22,95.0,104.0,95.0,98.4000015258789,98.4000015258789,22900
2017-06-23,97.8000030517578,101.3000030517578,96.1999969482422,99.0,99.0,4000
2017-06-26,102.0,102.0,96.4000015258789,97.0,97.0,7400
2017-06-27,96.4000015258789,98.08000183105469,95.1999969482422,96.0,96.0,1500
2017-06-28,96.0,99.0,95.0,98.0,98.0,2200
2017-06-29,98.0,104.0,86.0,88.4000015258789,88.4000015258789,32600
2017-06-30,92.0,94.0,92.0,94.0,94.0,3700
2017-07-03,93.0,93.8000030517578,90.4000015258789,93.4000015258789,93.4000015258789,2200
2017-07-05,92.0,96.1999969482422,90.1999969482422,95.8000030517578,95.8000030517578,2600
2017-07-06,100.0,100.5999984741211,92.1999969482422,95.5999984741211,95.5999984741211,9700
2017-07-07,94.4000015258789,101.5999984741211,91.0,97.4000015258789,97.4000015258789,13200
2017-07-10,99.0,117.0,96.0,100.8000030517578,100.8000030517578,59400
2017-07-11,99.8000030517578,102.0,97.0,101.0,101.0,3200
2017-07-12,99.8000030517578,102.04000091552734,93.5999984741211,99.0,99.0,3200
2017-07-13,98.0,98.0,92.0,96.8000030517578,96.8000030517578,4900
2017-07-14,96.1999969482422,96.5999984741211,95.0,95.1999969482422,95.1999969482422,600
2017-07-17,96.0,97.12000274658205,93.9000015258789,97.0,97.0,1100
2017-07-18,97.1999969482422,97.1999969482422,89.0,90.0,90.0,5600
2017-07-19,90.1999969482422,92.5999984741211,86.5999984741211,87.0,87.0,3600
2017-07-20,87.4000015258789,87.4000015258789,81.19999694824219,84.19999694824219,84.19999694824219,5000
2017-07-21,85.0,90.0,85.0,87.19999694824219,87.19999694824219,2100
2017-07-24,86.4000015258789,91.8000030517578,86.31999969482422,88.0,88.0,4200
2017-07-25,86.5999984741211,86.5999984741211,83.5999984741211,85.0,85.0,1200
2017-07-26,83.80000305175781,85.19999694824219,76.0,76.4000015258789,76.4000015258789,2500
2017-07-27,78.0,83.0,76.80000305175781,80.4000015258789,80.4000015258789,2100
2017-07-28,82.0,85.80000305175781,74.0,75.0,75.0,3200
2017-07-31,76.80000305175781,78.86000061035156,75.0,78.0,78.0,1400
2017-08-01,77.19999694824219,79.0,76.0,76.0,76.0,2900
2017-08-02,76.0,78.0,76.0,77.19999694824219,77.19999694824219,900
2017-08-03,76.0,78.0,76.0,76.4000015258789,76.4000015258789,1600
2017-08-04,79.19999694824219,83.0,77.08000183105469,81.0,81.0,2200
2017-08-07,82.0,85.66000366210938,78.87999725341797,79.0,79.0,2700
2017-08-08,78.0,83.19999694824219,78.0,83.0,83.0,400
2017-08-09,81.9000015258789,90.0,81.9000015258789,90.0,90.0,900
2017-08-10,89.80000305175781,89.80000305175781,76.19999694824219,87.5999984741211,87.5999984741211,1300
2017-08-11,79.4000015258789,87.5999984741211,79.04000091552734,80.4000015258789,80.4000015258789,300
2017-08-14,81.80000305175781,88.80000305175781,78.0,88.19999694824219,88.19999694824219,2100
2017-08-15,88.80000305175781,88.80000305175781,84.0,88.0,88.0,700
2017-08-16,87.80000305175781,87.80000305175781,79.5999984741211,83.4000015258789,83.4000015258789,2000
2017-08-17,82.4000015258789,86.5999984741211,78.5999984741211,79.80000305175781,79.80000305175781,1600
2017-08-18,79.80000305175781,84.0,76.0,79.0,79.0,2500
2017-08-21,78.0,81.5999984741211,76.0,77.0,77.0,1100
2017-08-22,77.19999694824219,78.80000305175781,76.0,78.80000305175781,78.80000305175781,500
2017-08-23,78.86000061035156,79.37999725341797,78.73999786376953,78.80000305175781,78.80000305175781,500
2017-08-24,78.0,78.5999984741211,76.0,77.80000305175781,77.80000305175781,500
2017-08-25,77.0,77.0,76.0,76.19999694824219,76.19999694824219,300
2017-08-28,77.0,77.80000305175781,75.0,76.0,76.0,2100
2017-08-29,76.80000305175781,77.0,76.19999694824219,77.0,77.0,200
2017-08-30,76.95999908447266,77.0,76.0,77.0,77.0,700
2017-08-31,77.0,77.0,76.0,77.0,77.0,200
2017-09-01,76.37999725341797,76.5999984741211,76.0,76.19999694824219,76.19999694824219,400
2017-09-05,76.4000015258789,83.0,76.0,80.0,80.0,900
2017-09-06,77.19999694824219,83.80000305175781,77.19999694824219,83.80000305175781,83.80000305175781,600
2017-09-07,84.0,94.0,82.5999984741211,87.0,87.0,3300
2017-09-08,91.1999969482422,98.5999984741211,86.0,95.5999984741211,95.5999984741211,2300
2017-09-11,90.0,102.0,90.0,94.8000030517578,94.8000030517578,2800
2017-09-12,95.4000015258789,100.4000015258789,95.18000030517578,99.4000015258789,99.4000015258789,2900
2017-09-13,99.8000030517578,100.0,97.0,99.4000015258789,99.4000015258789,1300
2017-09-14,98.5999984741211,99.8000030517578,97.5999984741211,98.8000030517578,98.8000030517578,1200
2017-09-15,95.63999938964844,99.0,89.80000305175781,89.80000305175781,89.80000305175781,1100
2017-09-18,89.80000305175781,98.0,87.19999694824219,93.0,93.0,1800
2017-09-19,93.5999984741211,94.0,91.0,91.0,91.0,1800
2017-09-20,92.0,94.0,90.0,94.0,94.0,1100
2017-09-21,94.0,94.0,94.0,94.0,94.0,0
2017-09-22,97.1999969482422,98.0,94.8000030517578,98.0,98.0,700
2017-09-25,99.8000030517578,99.8000030517578,92.0,94.4000015258789,94.4000015258789,2600
2017-09-26,94.0199966430664,94.0199966430664,92.0,92.0,92.0,300
2017-09-27,93.4000015258789,93.4000015258789,87.4000015258789,89.80000305175781,89.80000305175781,1400
2017-09-28,87.4000015258789,87.4000015258789,85.0,86.4000015258789,86.4000015258789,400
2017-09-29,87.19999694824219,89.04000091552734,85.5999984741211,85.5999984741211,85.5999984741211,300
2017-10-02,86.0,87.0,84.0,86.0,86.0,900
2017-10-03,92.0,109.58000183105469,92.0,105.5999984741211,105.5999984741211,13400
2017-10-04,108.0,118.0,107.63999938964844,112.0,112.0,8700
2017-10-05,112.0,124.1999969482422,110.0,112.0,112.0,7700
2017-10-06,110.0,111.8000030517578,106.1999969482422,108.0,108.0,1200
2017-10-09,105.72000122070312,112.5999984741211,102.0,108.8000030517578,108.8000030517578,2200
2017-10-10,114.0,119.8000030517578,107.41999816894531,108.0,108.0,2700
2017-10-11,107.8000030517578,108.0,102.8000030517578,103.1999969482422,103.1999969482422,400
2017-10-12,102.1999969482422,110.68000030517578,102.1999969482422,107.5999984741211,107.5999984741211,600
2017-10-13,108.0,108.0,104.5999984741211,106.8000030517578,106.8000030517578,700
2017-10-16,109.4000015258789,114.0,105.0,108.5999984741211,108.5999984741211,2600
2017-10-17,114.0,114.0,106.1999969482422,113.0,113.0,900
2017-10-18,113.91999816894531,128.0,112.0,123.5999984741211,123.5999984741211,9100
2017-10-19,123.5999984741211,125.26000213623048,115.12000274658205,117.8000030517578,117.8000030517578,2100
2017-10-20,119.8000030517578,119.8000030517578,117.8000030517578,118.66000366210938,118.66000366210938,300
2017-10-23,120.1999969482422,129.58000183105472,119.0,120.0,120.0,4500
2017-10-24,122.0,139.97999572753906,120.0,127.4000015258789,127.4000015258789,4000
2017-10-25,126.8000030517578,130.8800048828125,118.8000030517578,120.54000091552734,120.54000091552734,3200
2017-10-26,121.5999984741211,121.8000030517578,115.22000122070312,120.0,120.0,2100
2017-10-27,118.5999984741211,122.1999969482422,117.4000015258789,119.4000015258789,119.4000015258789,1300
2017-10-30,118.0,118.8000030517578,115.0,116.4000015258789,116.4000015258789,600
2017-10-31,116.16000366210938,116.94000244140624,112.0,112.1999969482422,112.1999969482422,1200
2017-11-01,112.0,113.0,102.1999969482422,105.1999969482422,105.1999969482422,2400
2017-11-02,104.0,111.4000015258789,104.0,111.4000015258789,111.4000015258789,1600
2017-11-03,111.4000015258789,113.4000015258789,106.4000015258789,112.4000015258789,112.4000015258789,2900
2017-11-06,111.5999984741211,113.4000015258789,107.1999969482422,112.0,112.0,1000
2017-11-07,112.0,112.8000030517578,109.0,112.0,112.0,400
2017-11-08,111.1999969482422,112.8000030517578,109.0,112.0,112.0,500
2017-11-09,109.0,112.0,104.13999938964844,111.5999984741211,111.5999984741211,600
2017-11-10,110.5999984741211,112.0,104.1999969482422,112.0,112.0,300
2017-11-13,111.1999969482422,111.1999969482422,105.1999969482422,108.8000030517578,108.8000030517578,700
2017-11-14,105.0,108.0,104.1999969482422,107.4000015258789,107.4000015258789,1600
2017-11-15,104.22000122070312,110.76000213623048,104.1999969482422,104.4000015258789,104.4000015258789,1400
2017-11-16,104.3000030517578,106.1999969482422,104.1999969482422,104.1999969482422,104.1999969482422,500
2017-11-17,104.4000015258789,107.04000091552734,104.1999969482422,104.4000015258789,104.4000015258789,200
2017-11-20,104.72000122070312,106.5999984741211,101.5999984741211,101.5999984741211,101.5999984741211,700
2017-11-21,101.1999969482422,110.0,100.0,107.0,107.0,1400
2017-11-22,108.0,109.16000366210938,104.5999984741211,104.8000030517578,104.8000030517578,800
2017-11-24,106.8000030517578,106.8000030517578,104.4000015258789,105.8000030517578,105.8000030517578,100
2017-11-27,105.0,105.0,102.1999969482422,102.1999969482422,102.1999969482422,300
2017-11-28,102.0,103.73999786376952,97.4000015258789,102.1999969482422,102.1999969482422,600
2017-11-29,101.1999969482422,101.1999969482422,96.55999755859376,97.4000015258789,97.4000015258789,400
2017-11-30,101.0,103.1999969482422,100.0,101.8000030517578,101.8000030517578,600
2017-12-01,99.5199966430664,101.91999816894531,99.0,100.5999984741211,100.5999984741211,500
2017-12-04,100.8000030517578,104.0,100.0,103.5999984741211,103.5999984741211,300
2017-12-05,103.4000015258789,103.8000030517578,101.8000030517578,103.8000030517578,103.8000030517578,300
