date,open,high,low,close,adj close,volume
2015-01-02,57.97999954223633,58.7400016784668,57.84000015258789,58.63000106811523,42.114830017089844,198800
2015-01-05,58.5,58.9000015258789,58.02000045776367,58.75,42.20102310180664,312600
2015-01-06,58.83000183105469,59.34000015258789,58.65999984741211,59.20000076293945,42.52426528930664,377500
2015-01-07,59.31999969482422,60.59000015258789,59.02000045776367,60.5099983215332,43.46524429321289,293700
2015-01-08,60.7599983215332,61.04999923706055,60.08000183105469,60.75,43.63763046264648,317900
2015-01-09,60.66999816894531,60.77999877929688,60.22999954223633,60.36000061035156,43.35750198364258,216200
2015-01-12,60.599998474121094,61.43999862670898,60.43000030517578,61.31000137329102,44.0399055480957,233100
2015-01-13,61.59000015258789,61.59000015258789,60.2400016784668,60.97999954223633,43.80285263061523,355900
2015-01-14,60.599998474121094,61.22999954223633,60.52999877929688,61.18999862670898,43.953704833984375,340400
2015-01-15,61.349998474121094,61.83000183105469,61.22000122070313,61.7599983215332,44.36313247680664,313700
2015-01-16,61.5099983215332,62.7599983215332,61.4000015258789,62.63999938964844,44.99524307250977,303100
2015-01-20,62.81999969482422,63.22000122070313,62.209999084472656,62.47999954223633,44.88034057617188,257200
2015-01-21,62.27999877929688,63.2599983215332,62.0099983215332,63.0,45.25384140014648,280800
2015-01-22,63.47999954223633,64.62999725341797,63.11000061035156,64.62999725341797,46.42470932006836,365400
2015-01-23,64.62999725341797,64.73999786376953,64.12000274658203,64.36000061035156,46.23077392578125,232700
2015-01-26,64.19999694824219,65.66000366210939,63.9000015258789,65.55000305175781,47.0855598449707,300700
2015-01-27,65.34999847412111,65.75,65.08000183105469,65.58000183105469,47.10710525512695,202200
2015-01-28,65.27999877929689,65.76000213623047,64.73000335693361,64.83999633789061,46.79138946533203,264000
2015-01-29,64.97000122070311,65.37999725341797,64.58999633789061,65.37000274658203,47.173866271972656,247700
2015-01-30,64.94999694824219,65.73999786376953,64.94999694824219,65.05999755859375,46.95014953613281,590200
2015-02-02,65.02999877929689,65.5,62.9000015258789,64.70999908447266,46.69755935668945,391100
2015-02-03,64.63999938964844,65.08000183105469,64.29000091552734,65.04000091552734,46.93572235107422,407500
2015-02-04,65.01000213623047,65.19000244140625,63.93999862670898,64.26999664306639,46.38004684448242,456600
2015-02-05,64.44999694824219,65.54000091552734,64.27999877929689,65.41000366210939,47.202720642089844,362700
2015-02-06,65.41999816894531,65.41999816894531,62.65999984741211,62.9900016784668,45.45635604858398,562600
2015-02-09,62.79999923706055,63.31999969482422,61.93999862670898,62.0099983215332,44.74913024902344,312900
2015-02-10,61.56000137329102,61.56000137329102,60.20000076293945,61.43999862670898,44.33779525756836,501000
2015-02-11,61.43000030517578,61.86999893188477,60.91999816894531,61.599998474121094,44.4532470703125,234100
2015-02-12,61.790000915527344,62.09000015258789,61.599998474121094,61.97999954223633,44.72748565673828,245200
2015-02-13,61.97000122070313,61.9900016784668,61.08000183105469,61.68000030517578,44.51100158691406,201700
2015-02-17,61.52999877929688,62.45000076293945,61.52000045776367,61.88000106811523,44.65532302856445,243400
2015-02-18,62.0,62.15999984741211,61.2599983215332,62.11000061035156,44.8213005065918,336800
2015-02-19,61.86000061035156,62.099998474121094,60.97999954223633,61.02000045776367,44.03472137451172,167300
2015-02-20,60.9900016784668,61.95000076293945,60.97000122070313,61.790000915527344,44.59037780761719,252800
2015-02-23,61.93000030517578,62.72999954223633,61.77999877929688,62.599998474121094,45.17491149902344,289300
2015-02-24,62.36000061035156,62.52000045776367,61.06000137329102,61.61999893188477,44.46769332885742,263800
2015-02-25,60.61999893188477,61.81999969482422,58.61999893188477,60.66999816894531,43.99811935424805,444600
2015-02-26,60.349998474121094,60.81999969482422,59.91999816894531,60.27000045776367,43.708045959472656,433600
2015-02-27,60.5,61.15999984741211,60.0,61.0099983215332,44.24468994140625,347600
2015-03-02,61.16999816894531,62.11000061035156,60.36999893188477,60.61999893188477,43.96185302734375,299500
2015-03-03,60.5,60.9000015258789,59.84000015258789,60.540000915527344,43.90385818481445,242900
2015-03-04,60.4900016784668,60.72999954223633,59.56000137329102,59.77999877929688,43.352684020996094,168700
2015-03-05,60.08000183105469,60.43000030517578,59.72000122070313,59.77999877929688,43.352684020996094,166500
2015-03-06,58.9000015258789,58.9000015258789,56.63999938964844,57.2400016784668,41.51066970825195,558700
2015-03-09,57.65999984741211,58.2599983215332,57.56000137329102,58.040000915527344,42.09084701538086,267700
2015-03-10,57.97999954223633,58.599998474121094,57.83000183105469,58.540000915527344,42.45344924926758,312300
2015-03-11,58.77999877929688,58.84000015258789,58.09000015258789,58.47000122070313,42.40269088745117,412300
