date,open,high,low,close,adj close,volume
2015-01-02,111.93000030517578,112.58000183105469,109.9499969482422,111.04000091552734,98.7716064453125,712600
2015-01-05,109.66000366210938,109.93000030517578,107.08000183105469,107.30999755859376,95.45372009277344,1337500
2015-01-06,107.25,107.7699966430664,104.88999938964844,106.08000183105469,94.35964965820312,1059900
2015-01-07,107.18000030517578,107.5500030517578,105.91999816894531,106.26000213623048,94.51974487304688,1242100
2015-01-08,107.33999633789062,109.41000366210938,107.16999816894531,109.38999938964844,97.3039321899414,847400
2015-01-09,109.97000122070312,109.97000122070312,106.20999908447266,107.51000213623048,95.6316375732422,1123000
2015-01-12,107.23999786376952,107.27999877929688,105.18000030517578,106.0,94.28849792480469,667700
2015-01-13,106.4499969482422,107.08999633789062,103.26000213623048,104.4800033569336,92.93641662597656,912800
2015-01-14,103.0,105.0199966430664,102.5999984741211,104.87000274658205,93.2833251953125,1799100
2015-01-15,105.43000030517578,106.30999755859376,104.3000030517578,104.8000030517578,93.2210464477539,1280600
2015-01-16,104.48999786376952,104.7699966430664,102.30999755859376,104.69000244140624,93.12321472167969,1392100
2015-01-20,105.38999938964844,106.01000213623048,104.22000122070312,105.4499969482422,93.79924011230469,1129800
2015-01-21,104.97000122070312,106.48999786376952,104.97000122070312,106.38999938964844,94.6353988647461,684400
2015-01-22,108.20999908447266,109.0199966430664,106.47000122070312,108.5199966430664,96.53005981445312,1806800
2015-01-23,108.25,108.8499984741211,106.7300033569336,106.86000061035156,95.05347442626952,1075600
2015-01-26,106.62000274658205,107.31999969482422,105.48999786376952,107.25,95.4003677368164,1158500
2015-01-27,107.7300033569336,108.26000213623048,104.69000244140624,107.23999786376952,95.3914566040039,3431300
2015-01-28,109.51000213623048,111.41999816894531,107.48999786376952,108.55999755859376,96.5656280517578,4328000
2015-01-29,108.77999877929688,110.11000061035156,106.81999969482422,110.0199966430664,97.86432647705078,1738600
2015-01-30,109.02999877929688,109.68000030517578,108.0500030517578,108.91999816894531,96.88585662841795,1349700
2015-02-02,109.37999725341795,112.16999816894531,108.9499969482422,111.88999938964844,99.52772521972656,1305000
2015-02-03,113.0500030517578,114.5500030517578,112.23999786376952,114.33000183105469,101.69813537597656,1484100
2015-02-04,113.7300033569336,113.7300033569336,111.80999755859376,112.0999984741211,99.71450805664062,1373800
2015-02-05,112.13999938964844,113.2699966430664,112.08000183105469,113.04000091552734,100.55064392089844,823400
2015-02-06,113.12000274658205,114.25,112.25,112.6500015258789,100.20372772216795,952300
2015-02-09,112.0,115.11000061035156,111.45999908447266,115.02999877929688,102.32079315185548,1134900
2015-02-10,115.47000122070312,115.66999816894531,113.55999755859376,115.0,102.29411315917969,908200
2015-02-11,114.77999877929688,115.83999633789062,113.73999786376952,115.33000183105469,102.58763122558594,1169100
2015-02-12,115.94000244140624,117.0500030517578,115.31999969482422,116.87999725341795,104.55567932128906,1114300
2015-02-13,117.0500030517578,118.23999786376952,117.01000213623048,117.9000015258789,105.46809387207031,999100
2015-02-17,117.9000015258789,118.19000244140624,117.02999877929688,117.81999969482422,105.39654541015624,774100
2015-02-18,117.75,118.95999908447266,117.12000274658205,118.4499969482422,105.96012115478516,1161400
2015-02-19,117.91000366210938,118.5199966430664,117.01000213623048,117.83000183105469,105.4054946899414,733000
2015-02-20,117.62000274658205,118.3000030517578,115.86000061035156,118.1999969482422,105.73645782470705,792500
2015-02-23,117.4000015258789,117.9000015258789,116.16000366210938,117.70999908447266,105.29813385009766,978000
2015-02-24,116.79000091552734,118.52999877929688,116.79000091552734,118.41999816894531,105.93325805664062,697300
2015-02-25,118.27999877929688,118.31999969482422,116.87000274658205,117.58000183105469,105.1818389892578,531800
2015-02-26,117.83999633789062,118.31999969482422,116.75,117.41000366210938,105.02978515625,828700
2015-02-27,117.58000183105469,117.81999969482422,116.33999633789062,117.04000091552734,104.69879150390624,1202900
2015-03-02,117.04000091552734,117.77999877929688,115.37999725341795,117.7300033569336,105.31602478027344,818400
2015-03-03,116.94000244140624,117.72000122070312,116.4000015258789,117.12999725341795,104.779296875,607200
2015-03-04,116.33999633789062,116.33999633789062,113.87999725341795,114.8499984741211,102.73971557617188,1163400
2015-03-05,115.06999969482422,115.37000274658205,113.7300033569336,114.1999969482422,102.15824127197266,981000
2015-03-06,113.12999725341795,114.29000091552734,111.9499969482422,112.36000061035156,100.51226806640624,752400
2015-03-09,112.61000061035156,112.91999816894531,111.95999908447266,112.33000183105469,100.48544311523438,899800
2015-03-10,111.22000122070312,112.0999984741211,110.66999816894531,110.6999969482422,99.02732849121094,863700
