date,open,high,low,close,adj close,volume
2015-01-02,23.75,23.75,23.75,23.75,19.84258270263672,0
2015-01-05,23.75,23.75,23.75,23.75,19.84258270263672,0
2015-01-06,24.60000038146973,25.0,23.88999938964844,24.920000076293945,20.82008552551269,1700
2015-01-07,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,20.82008552551269,0
2015-01-08,24.25,24.34000015258789,24.25,24.25,20.26031875610352,1100
2015-01-09,24.940000534057614,25.0,24.65999984741211,25.0,20.886926651000977,5500
2015-01-12,25.0,25.10000038146973,24.60000038146973,24.75,20.678054809570312,800
2015-01-13,24.5,26.68000030517578,24.5,26.68000030517578,22.29052734375,10200
2015-01-14,25.5,26.43000030517578,24.989999771118164,25.479999542236328,21.28795623779297,4800
2015-01-15,25.75,26.60000038146973,24.770000457763672,25.04999923706055,20.928695678710934,5600
2015-01-16,24.60000038146973,26.0,24.29999923706055,24.29999923706055,20.30208969116211,8800
2015-01-20,24.559999465942386,26.54999923706055,24.190000534057614,24.70000076293945,20.63628578186035,3300
2015-01-21,24.21999931335449,25.0,24.21999931335449,25.0,20.886926651000977,300
2015-01-22,26.459999084472656,26.459999084472656,24.32999992370605,24.75,20.678054809570312,4800
2015-01-23,24.57999992370605,24.57999992370605,23.75,23.959999084472656,20.018030166625977,11600
2015-01-26,24.29999923706055,24.559999465942386,24.149999618530273,24.29999923706055,20.30208969116211,6500
2015-01-27,24.479999542236328,25.229999542236328,24.15999984741211,25.229999542236328,21.07908821105957,9800
2015-01-28,25.229999542236328,25.229999542236328,25.229999542236328,25.229999542236328,21.307104110717773,0
2015-01-29,24.790000915527344,24.989999771118164,24.68000030517578,24.989999771118164,21.104419708251953,700
2015-01-30,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,21.104419708251953,0
2015-02-02,24.79999923706055,24.79999923706055,24.09000015258789,24.09000015258789,20.344358444213867,400
2015-02-03,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,20.72439384460449,200
2015-02-04,25.11000061035156,25.1200008392334,23.78000068664551,23.78000068664551,20.082557678222656,13900
2015-02-05,23.75,25.25,23.75,25.11000061035156,21.205760955810547,16600
2015-02-06,24.70000076293945,25.13999938964844,24.63999938964844,25.040000915527344,21.14664649963379,2000
2015-02-09,25.04999923706055,25.07999992370605,24.10000038146973,24.10000038146973,20.352806091308594,2900
2015-02-10,25.01000022888184,25.04999923706055,24.10000038146973,24.10000038146973,20.352806091308594,600
2015-02-11,25.0,25.0,24.899999618530273,24.899999618530273,21.02841186523437,1500
2015-02-12,24.75,24.75,24.15999984741211,24.440000534057614,20.639942169189453,2600
2015-02-13,24.5,24.75,24.45000076293945,24.75,20.9017391204834,600
2015-02-17,24.75,24.75,24.75,24.75,20.9017391204834,0
2015-02-18,24.46999931335449,24.739999771118164,24.46999931335449,24.739999771118164,20.893295288085934,1000
2015-02-19,24.989999771118164,25.0,24.79999923706055,24.79999923706055,20.94396209716797,1000
2015-02-20,24.60000038146973,24.79999923706055,24.559999465942386,24.559999465942386,20.74127960205078,1600
2015-02-23,24.76000022888184,24.76000022888184,24.76000022888184,24.76000022888184,20.91018486022949,600
2015-02-24,24.78000068664551,24.78000068664551,24.78000068664551,24.78000068664551,20.92707633972168,400
2015-02-25,24.79999923706055,24.79999923706055,24.79999923706055,24.79999923706055,20.94396209716797,100
2015-02-26,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,21.222654342651367,200
2015-02-27,24.95000076293945,25.0,24.95000076293945,25.0,21.112865447998047,300
2015-03-02,25.0,25.0,25.0,25.0,21.112865447998047,0
2015-03-03,25.03000068664551,25.25,25.03000068664551,25.25,21.323993682861328,200
2015-03-04,25.03000068664551,25.03000068664551,25.03000068664551,25.03000068664551,21.138198852539066,300
2015-03-05,25.10000038146973,25.25,25.0,25.25,21.323993682861328,2700
2015-03-06,25.25,25.5,25.209999084472656,25.479999542236328,21.51823234558105,3000
2015-03-09,25.5,25.5,25.45000076293945,25.5,21.53512191772461,900
2015-03-10,25.5,25.5,25.04999923706055,25.04999923706055,21.155092239379886,1600
2015-03-11,24.54999923706055,25.489999771118164,24.54999923706055,25.29999923706055,21.36622428894043,2300
2015-03-12,25.020000457763672,25.020000457763672,25.020000457763672,25.020000457763672,21.129758834838867,200
2015-03-13,25.5,25.5,24.989999771118164,25.239999771118164,21.31554412841797,1400
2015-03-16,24.399999618530273,25.040000915527344,24.399999618530273,25.040000915527344,21.14664649963379,400
