date,open,high,low,close,adj close,volume
2015-01-02,44.59000015258789,44.810001373291016,43.15999984741211,43.849998474121094,42.65715789794922,271500
2015-01-05,43.45000076293945,43.45000076293945,42.29999923706055,42.52000045776367,41.36333847045898,287600
2015-01-06,42.75,42.86000061035156,41.72000122070313,42.060001373291016,40.915863037109375,256900
2015-01-07,42.45000076293945,42.84000015258789,41.90999984741211,42.040000915527344,40.89640426635742,252800
2015-01-08,42.43000030517578,42.95000076293945,42.40999984741211,42.70000076293945,41.53845596313477,265900
2015-01-09,42.66999816894531,42.70000076293945,41.650001525878906,41.68000030517578,40.54619598388672,201500
2015-01-12,41.63000106811523,41.709999084472656,40.650001525878906,41.0099983215332,39.89442443847656,343200
2015-01-13,41.47000122070313,42.400001525878906,40.61000061035156,41.29999923706055,40.176536560058594,340200
2015-01-14,40.66999816894531,41.15999984741211,40.45000076293945,40.849998474121094,39.73876953125,196900
2015-01-15,41.060001373291016,41.150001525878906,40.06999969482422,40.16999816894531,39.07727432250977,352900
2015-01-16,39.93999862670898,41.2400016784668,39.93999862670898,41.22999954223633,40.10843276977539,287700
2015-01-20,41.209999084472656,41.560001373291016,39.88999938964844,39.959999084472656,38.87297439575195,431000
2015-01-21,39.83000183105469,40.5,39.83000183105469,40.29999923706055,39.28238296508789,350900
2015-01-22,40.68000030517578,41.56999969482422,40.09000015258789,41.43000030517578,40.38385009765625,287600
2015-01-23,41.31999969482422,41.88999938964844,40.91999816894531,41.68000030517578,40.627532958984375,261700
2015-01-26,41.650001525878906,42.06999969482422,40.97000122070313,41.849998474121094,40.793235778808594,169100
2015-01-27,41.22000122070313,42.02999877929688,40.93000030517578,41.70000076293945,40.64702987670898,187300
2015-01-28,41.7599983215332,41.93000030517578,40.38000106811523,40.560001373291016,39.53582382202149,218600
2015-01-29,40.7400016784668,42.040000915527344,40.54999923706055,41.93999862670898,40.8809700012207,361500
2015-01-30,41.52999877929688,41.54999923706055,40.25,40.36000061035156,39.34086608886719,369500
2015-02-02,40.400001525878906,41.38999938964844,40.09000015258789,41.34000015258789,40.296119689941406,279300
2015-02-03,41.709999084472656,42.43999862670898,41.70000076293945,42.349998474121094,41.28061294555664,255500
2015-02-04,41.97999954223633,42.31999969482422,41.7599983215332,42.0099983215332,40.949195861816406,195500
2015-02-05,42.43999862670898,43.68000030517578,42.27000045776367,43.5099983215332,42.411319732666016,282100
2015-02-06,43.650001525878906,44.27000045776367,43.43000030517578,43.70000076293945,42.59652328491211,215600
2015-02-09,43.68999862670898,44.0099983215332,43.02000045776367,43.15999984741211,42.07016372680664,214400
2015-02-10,43.560001373291016,43.560001373291016,42.52999877929688,42.97999954223633,41.89471054077149,182900
2015-02-11,42.83000183105469,43.16999816894531,42.38999938964844,42.650001525878906,41.57304382324219,212200
2015-02-12,43.13000106811523,43.4900016784668,42.72999954223633,43.09000015258789,42.00192642211914,161100
2015-02-13,43.22999954223633,43.72999954223633,42.97000122070313,43.70000076293945,42.59652328491211,224300
2015-02-17,43.61000061035156,44.0,43.2400016784668,43.959999084472656,42.84996032714844,216800
2015-02-18,43.72000122070313,44.45000076293945,43.650001525878906,44.209999084472656,43.0936393737793,214400
2015-02-19,43.83000183105469,44.31999969482422,43.709999084472656,44.209999084472656,43.0936393737793,241600
2015-02-20,44.06999969482422,44.349998474121094,43.77000045776367,44.2599983215332,43.14237976074219,163200
2015-02-23,43.95000076293945,44.060001373291016,43.27999877929688,44.040000915527344,42.92793273925781,158100
2015-02-24,44.22000122070313,44.790000915527344,44.0099983215332,44.29999923706055,43.18136978149414,213300
2015-02-25,44.36999893188477,44.5099983215332,43.79999923706055,44.20000076293945,43.08390808105469,175000
2015-02-26,42.959999084472656,44.150001525878906,41.77000045776367,43.52000045776367,42.42107009887695,481100
2015-02-27,43.22000122070313,44.31999969482422,43.11999893188477,44.02999877929688,42.91819763183594,296700
2015-03-02,44.06999969482422,44.9900016784668,43.88000106811523,44.58000183105469,43.45430374145508,239700
2015-03-03,44.29999923706055,44.7400016784668,44.22999954223633,44.4900016784668,43.36657333374024,295000
2015-03-04,44.2400016784668,44.4900016784668,43.95000076293945,44.209999084472656,43.0936393737793,333300
2015-03-05,44.290000915527344,44.58000183105469,43.63999938964844,43.90999984741211,42.80122375488281,370200
2015-03-06,43.52000045776367,44.40999984741211,43.52000045776367,44.290000915527344,43.171630859375,365200
2015-03-09,44.5099983215332,44.93999862670898,44.38999938964844,44.7400016784668,43.61026382446289,256400
2015-03-10,44.22999954223633,44.25,43.4900016784668,43.68999862670898,42.58678436279297,319600
